,,,,,,,Total Ticket Raised Summary,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"February 13, 2023",
,Start Date-,,,,,,,,,,,,,,,,,,,
,,,,,End Date,,,,,,,,,,,,,,,
,,,2022-01-01,,,,,,2023-01-01,,,,,,,,,,,
System User Name,,System Serial Number,,System IP Address,,MBD Serial Number,,System Hostname ,,System Make,Model,Ticket ID,Ticket Raise Date / Time,Qfix Description,Ticket Status,Ticket Close Date / Time,Ticket Resolve Date / Time,Resolution TAT,Closure TAT,Qfix Category
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,157,"27/11/22, 5:51 pm",HP LaserJet Professional CP1025,Resolved,null,"27/11/22, 7:22 pm",01:31:07,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,158,"27/11/22, 5:53 pm",HP_M1130,Resolved,null,"27/11/22, 7:22 pm",01:29:26,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,159,"27/11/22, 5:53 pm",ljP1000_P1500-HB-pnp,Resolved,null,"27/11/22, 7:22 pm",01:29:22,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,160,"27/11/22, 5:53 pm",HP LaserJet Professional M1136 MFP,Resolved,null,"27/11/22, 7:21 pm",01:28:00,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,161,"27/11/22, 6:39 pm",HP_M1130,Resolved,null,"27/11/22, 7:22 pm",00:43:32,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,162,"27/11/22, 6:39 pm",HP LaserJet Professional CP1025,Resolved,null,"27/11/22, 7:22 pm",00:43:26,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,163,"27/11/22, 6:40 pm",HP LaserJet Professional CP1025,Resolved,null,"27/11/22, 7:22 pm",00:42:57,Null,Printer realted
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,165,"27/11/22, 7:14 pm",Install SONIC WALL VPN,Resolved,null,"10/12/22, 12:19 pm",305:05:09,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,166,"27/11/22, 7:24 pm",Install SONIC WALL VPN,Resolved,null,"10/12/22, 12:19 pm",304:55:05,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,167,"27/11/22, 7:25 pm",VPN Configuration,Resolved,null,"10/12/22, 12:42 pm",305:17:40,Null,null
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,168,"27/11/22, 9:31 pm",Install WINRAR,Closed,"04/02/23, 11:05 am","10/12/22, 12:19 pm",302:47:51,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,169,"27/11/22, 9:37 pm",Install WINRAR,Closed,"04/02/23, 10:42 am","10/12/22, 12:19 pm",302:41:34,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,170,"27/11/22, 9:40 pm",Install WINRAR,Resolved,"01/12/22, 11:39 am","10/12/22, 12:19 pm",302:39:05,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,171,"27/11/22, 9:56 pm",Uninstall WINRAR,Resolved,null,"10/12/22, 12:11 pm",302:14:28,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,172,"27/11/22, 9:57 pm",Uninstall ANYDESK,Resolved,null,"10/12/22, 12:11 pm",302:13:32,Null,Software issues
